id	2HRS	4HRS	6HRS	8HRS	10HRS	12HRS	14HRS	16HRS	18HRS	20HRS	22HRS	24HRS
PBANKA_0705500	14.342530449913	23.7633606761124	23.1667909520259	14.9391001739995	16.3062391250311	17.2508078548347	26.3982102908277	51.3298533432762	65.3989560029828	67.3875217499379	67.4869500372856	80.2634849614715
PBANKA_0705600	35.6201839423316	25.2547849863286	17.7479492915735	24.2605021128511	30.8227690778026	32.289336316182	28.0884911757395	29.7042008451404	51.8269947800149	60.2783992045737	49.391001739995	48.6950037285608
PBANKA_0705700	86.0054685558041	86.4031817051951	80.860054685558	81.1334824757644	75.6400695998011	78.7472035794183	63.6341039025603	77.3800646283868	74.5960725826498	75.5654983842903	78.3246333581904	84.5389013174248
PBANKA_0705800	83.7434750186428	81.0340541884166	75.9632115336813	71.4640815311956	78.9709172259508	78.2003479990057	71.3397961720109	72.0606512552821	78.0263484961472	73.0052199850858	79.4432015908526	82.053194133731
PBANKA_0706000	91.8965945811583	85.259756400696	89.4357444693015	78.4489187173751	85.1603281133482	85.7568978374347	86.9748943574447	76.6592095451156	82.6497638578175	86.7014665672384	82.5254784986329	84.2654735272185
PBANKA_0706100	56.6492667163808	37.2358936117325	54.6358438975889	61.9686800894855	49.7638578175491	53.8155605269699	50.584141188168	25.4536415610241	17.3999502858563	23.8379318916232	22.8436490181457	22.1476510067114
PBANKA_0706200	90.2808849117574	89.0131742480736	93.3880188913746	88.2923191648024	93.5868754660701	90.9023117076808	76.5349241859309	64.7029579915486	62.962962962963	47.004722843649	52.0755654983843	65.6475267213522
PBANKA_0706300	71.712652249565	75.0932140193885	56.57469550087	79.9900571712652	67.1886651752424	56.4006959980114	40.6661695252299	21.8493661446682	20.3827989062888	39.3487447178722	37.3353218990803	27.6162068108377
PBANKA_0706400	46.9550086999751	49.8384290330599	55.1329853343276	61.1235396470296	71.1409395973154	74.2729306487696	79.0454884414616	82.5751926423067	81.1831966194382	81.3571961222968	76.3112105393985	63.360676112354
PBANKA_0706500	28.7596321153368	20.0845140442456	28.0387770320656	41.9835943325876	19.4879443201591	17.921948794432	15.9085259756401	3.1071339796172	4.52398707432264	13.1245339299031	10.738255033557	10.2659706686552
PBANKA_0706600	23.0425055928412	6.4131245339299	12.3042505592841	29.1076311210539	10.0422570221228	15.3865274670644	9.5202585135471	5.17027094208302	0.0248570718369376	6.2142679592344	9.07283122048223	12.9256773552076
PBANKA_0706700	69.2020879940343	70.3455132985334	37.2358936117325	70.1715137956749	55.9781257767835	55.3566989808601	52.3987074322645	53.7658463832961	67.2135222470793	67.337807606264	69.72408650261	84.3151876708924
PBANKA_0706800	25.2547849863286	70.917225950783	32.2396221725081	58.0909768829232	45.8364404673129	45.8612975391499	58.165548098434	45.1404424558787	52.174993785732	34.3773303504847	15.0136713895103	13.3482475764355
PBANKA_0707000	16.8033805617698	9.66940094456873	8.27740492170022	2.28685060899826	8.57568978374347	2.80884911757395	18.0959482972906	3.43027591349739	6.51255282127765	9.91797166293811	38.5036042754164	16.5796669152374
PBANKA_0707100	50.9321401938852	43.7484464330102	51.0564255530699	53.4427044494159	55.6301267710664	60.949540144171	38.7770320656227	81.3323390504599	91.8965945811583	93.3134476758638	94.4568729803629	94.3823017648521
PBANKA_0707200	14.3673875217499	10.738255033557	13.9199602286851	10.2411135968183	5.09569972657221	6.98483718617947	11.8071091225454	23.5893611732538	36.7884663186677	34.5016157096694	49.5401441710167	61.5461098682575
PBANKA_0707300	84.7377578921203	80.8103405418842	83.9920457370122	82.6249067859806	79.691772309222	81.0837683320905	77.9517772806363	82.450907283122	86.8754660700969	88.6154610986826	90.4797414864529	93.3880188913746
PBANKA_0707400	83.1966194382302	84.7874720357942	88.7894606015411	75.3417847377579	89.3363161819538	83.4451901565996	73.3780760626398	71.5386527467064	81.0589112602535	88.5408898831718	93.9597315436242	95.3517275664927
PBANKA_0707500	72.0357941834452	57.1712652249565	76.8332090479742	56.972408650261	68.3320904797415	60.6015411384539	61.7946805866269	41.039025602784	26.0750683569476	37.2607506835695	48.0984340044743	57.3204076559781
PBANKA_0707600	35.446184439473	21.6505095699727	39.1498881431767	43.1021625652498	41.2875963211534	42.9530201342282	43.9970171513796	44.8173005219985	27.1687795177728	38.4787472035794	31.0216256524981	27.1190653740989
PBANKA_0707700	72.905791697738	75.7394978871489	64.8769574944072	85.0608998260005	77.2557792692021	91.7474521501367	93.214019388516	98.3345761869252	99.5277156350982	99.5774297787721	97.191150882426	94.9788714889386
PBANKA_0707900	20.0596569724086	14.7153865274671	18.742232165051	16.8033805617698	29.480487198608	44.1710166542381	55.381556052697	63.4352473278648	55.1329853343276	51.006711409396	27.9393487447179	13.2736763609247
PBANKA_0708000	70.9669400944569	79.666915237385	55.3566989808601	58.2152622421079	58.3892617449664	60.5021128511061	59.0604026845638	49.6395724583644	50.0621426795923	42.0333084762615	47.5018642803878	39.9204573701218
PBANKA_0708100	60.7755406413125	76.2366393238876	74.6955008699975	73.5520755654984	76.4354958985831	76.7337807606264	75.8886403181705	78.2997762863535	71.2900820283371	80.5866268953517	81.8294804871986	81.1334824757644
PBANKA_0708200	88.043748446433	94.4817300521999	91.1011682823763	90.2311707680835	89.5351727566493	85.5331841909023	91.4740243599304	93.1643052448422	89.8831717623664	89.7588864031817	92.2694506587124	93.3631618195377
PBANKA_0708400	85.0857568978374	85.1354710415113	87.8448918717375	81.6306239125031	82.87347750435	87.9443201590853	93.0897340293313	83.1966194382302	84.7377578921203	75.1429281630624	78.0014914243102	64.131245339299
PBANKA_0708500	24.4842157593835	32.0407655978126	23.6887894606015	18.5433755903555	26.5722097936863	26.3733532189908	22.5702212279393	15.6102411135968	32.5627641063883	18.319661943823	15.3119562515536	30.8724832214765
